Pdemand,Pvre,Pbattery,Pgas,Ebattery,Egas
38.5658061,57.5478989872295,-0.7319075759556788,-18.250185311273828,1.22108100061931,2766.3144626568583
40.7837858,57.24816318324336,1.7858079280304502,-18.250185311273828,1.879797818979421,2777.0820719905105
38.4843326,58.05376131671057,0.0,-18.250185311273828,0.0,2787.8496813241613
38.8863064,58.92324003244368,0.0,-18.250185311273825,0.0,2798.617290657813
41.1721153,64.05148690025645,0.0,-18.250185311273825,0.0,2809.384899991465
46.5012808,79.9302693794841,0.0,-18.250185311273828,0.0,2820.1525093251157
50.5683644,104.52151379530535,0.0,-18.250185311273828,0.0,2830.9201186587675
57.7007528,120.27780563775956,-37.861583166018086,-18.250185311273825,0.0,2841.6877279924197
60.7909162,129.8190437662084,-37.86158316601808,-18.250185311273828,34.07542484941627,2852.455337326072
61.2040174,134.44887637204837,-37.86158316601808,-18.250185311273828,68.15084969883254,2863.222946659723
61.8155599,132.3384554019242,-37.86158316601808,-18.250185311273828,102.22627454824881,2873.990555993375
59.8443197,127.57374810714612,-37.86158316601808,-18.250185311273825,136.30169939766512,2884.7581653270263
55.8353764,119.85935803024188,-37.86158316601808,-18.250185311273828,170.37712424708138,2895.525774660677
53.547916,104.35250134942243,-32.55440003814861,-18.250185311273828,204.45254909649768,2906.2933839943294
51.0087753,84.26619273705306,-3.6567532042912405,-18.250185311273828,233.7515091308314,2917.060993327981
49.9653738,74.49060602188224,0.0,-18.250185311273828,237.0425870146936,2927.828602661633
49.0029377,74.35078066006284,-7.097657648789018,-18.250185311273828,237.0425870146936,2938.5962119952837
51.5427391,71.94553896216269,-2.1526145508888623,-18.250185311273828,243.43047889860367,2949.363821328936
56.0489747,69.25813278354907,-2.1699617302891432e-14,-13.209158083549056,245.36783199440364,2960.1314306625873
54.9537388,67.10359207339805,-4.8319768948965016e-14,-12.149853273398003,245.36783199440362,2967.924833931881
47.659669,64.0091906696671,0.0,-16.34952166966712,245.36783199440364,2975.093247363186
44.2392181,61.36935795675696,0.0,-17.13013985675697,245.36783199440364,2984.739465148289
47.3760416,58.50761919199381,7.118607719280013,-18.250185311273828,245.36783199440362,2994.846247663775
57.0351383,55.431254495029094,19.85406911624473,-18.250185311273828,237.87456071095093,3005.613856997427
52.42658,53.95298023652483,11.723154745781347,-13.249554982306178,216.97554058858805,3016.3814663310786
52.3064391,51.65671569899612,18.899908712277714,-18.250185311273828,204.6353776982919,3024.198703770639
51.3982281,49.04217239877194,20.606241012501872,-18.250185311273825,184.7407369485259,3034.9663131042903
51.5822449,47.90460519504207,21.92782501623175,-18.250185311273828,163.04995693536603,3045.733922437942
52.7188903,50.603426937253,20.365648674020832,-18.250185311273825,139.96803586564837,3056.501531771594
52.5658862,64.50950218094702,0.0,-11.943615980947037,118.53051094562649,3067.2691411052456
61.4520847,85.00147688498674,-5.299206873712919,-18.250185311273828,118.53051094562647,3074.3158745340043
67.0013284,104.02676830927042,-18.775254597996575,-18.250185311273828,123.29979713196809,3085.0834838676556
69.9946171,118.4709788200163,-30.22617640874246,-18.250185311273828,140.197526270165,3095.8510932013073
72.9934999,123.23402685323428,-31.990341641960462,-18.250185311273828,167.40108503803322,3106.6187025349595
75.2606706,121.3233042908544,-27.812448379580587,-18.250185311273825,196.19239251579762,3117.3863118686104
75.0899543,113.42025636998628,-20.080116758712467,-18.250185311273825,221.22359605742014,3128.153921202262
72.2326983,97.22969567143184,-6.746812060158007,-18.250185311273825,239.2957011402614,3138.9215305359135
68.8527405,76.47914229739058,0.0,-7.626401797390596,245.3678319944036,3149.689139869565
58.8217814,54.74659070659942,4.075190693400593,0.0,245.36783199440362,3154.1887169300253
55.8016037,46.383637078291656,9.417966621708343,0.0,241.0781575802977,3154.1887169300253
59.8130485,51.802424280650875,8.010624219349125,0.0,231.16450850481527,3154.1887169300253
64.2143167,53.20319838511797,11.011118314882024,0.0,222.7322724844478,3154.188716930025
66.3508001,52.097459956736756,14.25334014326325,0.0,211.14162162667722,3154.188716930025
62.1820652,49.933643076833164,12.248422123166831,0.0,196.1381056864001,3154.188716930025
57.9243967,47.91073920646462,10.01365749353538,0.0,183.24502976727715,3154.1887169300253
53.3907772,44.5990779976781,8.791699202321896,0.0,172.70433766881885,3154.188716930025
54.6886447,41.40915981774092,13.279484882259068,0.0,163.44991745584844,3154.188716930025
54.6434012,37.66962700348998,16.973774196510025,0.0,149.47151231662835,3154.188716930025
51.1675242,34.59594448096495,16.571579719035043,0.0,131.60438158345988,3154.1887169300253
42.9051489,32.006933481891004,10.89821541810899,0.0,114.16061345815984,3154.1887169300253
51.2995866,29.916783387095137,21.382803212904854,0.0,102.68880775488722,3154.1887169300244
50.2512745,28.934300765760188,21.31697373423981,0.0,80.18059384656632,3154.1887169300244
50.1526703,32.122873425344125,18.029796874655872,0.0,57.74167412631389,3154.1887169300244
51.7553866,45.85640253266373,5.898984067336269,0.0,38.76294057404455,3154.1887169300244
55.7599893,65.17161502284115,0.0,-9.411625722841151,32.553483661059,3154.1887169300244
60.1750712,83.7642071287907,-23.589135928790693,0.0,32.553483661059005,3159.741576106501
64.6835778,99.80288340167299,-24.295475686213578,-10.823829915459415,53.78370599697064,3159.7415761065013
67.0942725,107.54993126685078,-37.861583166018086,-2.594075600832705,75.64963411456286,3166.127635756622
67.4845688,105.42428876476565,-37.861583166018086,-0.07813679874755965,109.72505896397914,3167.6581403611135
66.5883514,93.57003299837014,-26.98168159837013,0.0,143.80048381339537,3167.704241072374
62.9160053,79.77005684396578,0.0,-16.854051543965774,168.0839972519285,3167.7042410723743
51.8263841,61.78218484130937,0.0,-9.955800741309389,168.08399725192848,3177.648131483314
46.8363628,44.319093489479584,2.5172693105204247,0.0,168.0839972519285,3183.522053920686
47.6119637,35.68992751315445,11.922036186845547,0.0,165.4342400829596,3183.522053920687
52.3886326,37.911412651853155,14.477219948146853,0.0,152.8847283073327,3183.522053920687
56.0832716,39.98471176223084,16.098559837769166,0.0,137.64554941454657,3183.522053920687
57.2288228,40.70755940964296,16.521263390357046,0.0,120.69969695373693,3183.522053920687
57.4619167,40.76971823998275,16.69219846001724,0.0,103.30889338494003,3183.5220539206866
56.385248,40.403343396374986,15.981904603625015,0.0,85.73815816386926,3183.522053920687
51.6290152,39.77607839949779,11.8529368005022,0.0,68.91510068636924,3183.5220539206866
52.0707841,38.932085658644034,13.138698441355961,0.0,56.43832510689324,3183.5220539206866
43.8555474,37.41284103255547,6.442706367444523,0.0,42.60811622125537,3183.5220539206866
43.1187339,36.47644597458164,6.642287925418355,0.0,35.826320044997985,3183.522053920687
45.055317,36.23317704289853,8.822139957101466,0.0,28.834438018241823,3183.5220539206866
44.9872417,36.19494839032113,8.792293309678863,0.0,19.547974905503438,3183.522053920687
44.1421998,36.45797605894491,7.684223741055096,0.0,10.292929316367793,3183.522053920687
43.7011741,41.6071149905057,2.094059109494307,0.0,2.2042727468361125,3183.5220539206866
50.6420922,61.03115656651682,-1.7116926985385568,-8.677371667978274,0.0,3183.5220539206866
61.1510935,84.53271877698248,-5.131439965708651,-18.250185311273828,1.540523428684701,3188.641703204794
61.0011475,103.65505788494369,-24.403725073669857,-18.250185311273825,6.158819397822488,3199.409312538445
63.0267324,112.25422437676265,-30.9773066654888,-18.250185311273828,28.122171964125364,3210.176921872097
67.7771872,115.23741023833296,-29.210037727059138,-18.250185311273825,56.00174796306528,3220.9445312057487
68.3713756,110.0274172682137,-23.405856356939868,-18.250185311273828,82.2907819174185,3231.7121405394
64.7628516,96.8220530961949,-13.809016184921097,-18.250185311273828,103.35605263866438,3242.4797498730513
57.7301445,80.01664167128561,-4.0363118600117875,-18.250185311273828,115.78416720509334,3253.247359206703
50.1655336,65.40794111145985,0.0,-15.242407511459845,119.41684787910394,3264.014968540355
47.8199922,48.27864082434553,0.0,-0.458648624345536,119.41684787910397,3273.0079889721155
44.9736589,37.11407096776619,7.859587932233812,0.0,119.41684787910398,3273.27859166048
47.7641773,38.178700832767184,9.58547646723282,0.0,111.14359742412101,3273.27859166048
51.9774698,38.359491147344016,13.617978652655982,0.0,101.05362219545488,3273.2785916604794
54.5147106,37.34948227110203,17.165228328897967,0.0,86.71890782423807,3273.2785916604794
51.2274603,36.18872748575218,15.038732814247815,0.0,68.65024642539811,3273.2785916604794
47.2946025,34.68886461028215,12.605737889717842,0.0,52.82000135776883,3273.2785916604794
42.5075096,33.670587390892734,8.836922209107255,0.0,39.55080357911847,3273.27859166048
42.2070704,33.51332737469076,8.69374302530924,0.0,30.24878020111084,3273.27859166048
41.324237,33.3904856283391,7.933751371660893,0.0,21.097471753416905,3273.2785916604794
39.3341178,33.792830648765644,5.54128715123436,0.0,12.74615452008965,3273.2785916604794
39.7743748,34.916325727035606,4.858049072964381,0.0,6.91322067668506,3273.2785916604794
37.3536383,35.759512071971216,1.5941262280287845,0.0,1.7994848104067656,3273.2785916604794
36.9881682,36.872783858142355,0.11538434185764286,0.0,0.12145720195541351,3273.2785916604794
39.5240014,41.24236342723508,0.0,-1.7183620272350704,0.0,3273.2785916604794
45.3856023,56.41537755702573,0.0,-11.029775257025728,0.0,3274.292425256548
50.2104284,80.62900848922021,-12.168394777946379,-18.250185311273828,0.0,3280.799992658193
55.3695271,99.64631781711289,-26.026605405839074,-18.250185311273828,10.95155530015174,3291.567601991844
60.4577959,109.66742384930073,-30.95944263802692,-18.250185311273828,34.37550016540691,3302.3352113254964
65.0385141,113.52727682488151,-30.238577413607686,-18.250185311273825,62.23899853963115,3313.1028206591477
67.4341936,110.29741436963836,-24.613035458364532,-18.250185311273828,89.45371821187807,3323.8704299928
63.1869813,102.81854625987151,-21.38137964859769,-18.250185311273828,111.60545012440616,3334.638039326451
54.2184222,91.57255131899737,-19.10394380772355,-18.250185311273828,130.84869180814408,3345.4056486601025
44.9754221,74.90107491048593,-11.67546749921209,-18.250185311273828,148.0422412350953,3356.1732579937543
43.0732065,57.24448165192371,0.0,-14.171275151923716,158.55016198438622,3366.9408673274056
42.471156,45.725041156625736,14.996300154648079,-18.250185311273828,158.55016198438616,3375.3019196670402
45.5282828,46.50194760905968,0.0,-0.9736648090596767,142.7645828742303,3386.0695290006915
49.4070693,46.18660414677545,3.220465153224559,0.0,142.7645828742303,3386.643991238037
52.3404363,44.940199317058244,7.400236982941759,0.0,139.37461955504656,3386.6439912380365
48.5066823,43.33489806549359,23.421969545780232,-18.250185311273828,131.5848964151079,3386.6439912380374
43.4442866,41.03499970278122,20.659472208492605,-18.250185311273828,106.93019163007605,3397.4116005716887
37.9230221,40.00883408206046,16.164373329213365,-18.250185311273828,85.1833787790312,3408.1792099053405
37.3917209,39.184553767504404,16.457352443769427,-18.250185311273828,68.1682489588066,3418.946819238992
38.372884,38.352621432739305,0.02026256726069613,0.0,50.84472007062825,3429.7144285726426
36.378953,37.194728310637004,17.434410000636824,-18.250185311273828,50.8233910524591,3429.714428572643
38.1380569,36.181844779122954,20.20639743215087,-18.250185311273828,32.471380525472966,3440.4820379062944
35.625234,35.46738069033248,10.307305715297678,-10.14945240563017,11.201488491629958,3451.249647239946
35.219646,34.88553764824921,0.3341083517507809,0.0,0.3516930018429273,3457.2378241592683
37.7249959,37.82179693430327,0.0,-0.09680103430326784,0.0,3457.2378241592683
44.1985027,54.29444110318532,0.0,-10.095938403185324,0.0,3457.2949367695064
53.6896277,86.84660465763238,0.0,-18.250185311273825,0.0,3463.2515404273854
58.0301419,116.04247784380559,0.0,-18.250185311273828,0.0,3474.019149761037
58.2210669,125.91994300073378,0.0,-18.250185311273828,0.0,3484.7867590946885
58.3490535,125.27837847361289,0.0,-18.250185311273825,0.0,3495.55436842834
58.546578,117.78362133014053,-10.393659846319077,-18.250185311273828,0.0,3506.321977761992
57.1655912,104.54661487704405,-29.130838365770206,-18.250185311273825,9.354293861687166,3517.0895870956433
55.013274,87.05721746080974,0.0,-18.250185311273825,35.57204839088035,3527.857196429294
51.2629187,67.28530453241562,2.227799478858212,-18.250185311273825,35.572048390880354,3538.6248057629455
41.9573538,50.48209410855285,9.725445002720974,-18.250185311273825,33.226996307871715,3549.3924150965977
40.9011228,48.06222575851825,11.089082352755582,-18.250185311273828,22.989685778691737,3560.160024430249
43.4929708,58.61448062434169,3.12867548693214,-18.250185311273825,11.31696751263323,3570.9276337639003
46.6846869,63.008458354029116,1.9264138572447054,-18.250185311273828,8.023624894809926,3581.6952430975516
49.2760789,63.218360722624496,4.30790348864932,-18.250185311273825,5.995820834552341,3592.462852431204
46.8348526,63.69691160709843,1.3881263041754048,-18.250185311273825,1.4611855833425311,3603.2304617648556
41.4994262,64.28671437769869,0.0,-18.250185311273825,0.0,3613.9980710985064
36.8244866,63.928866257791555,0.0,-18.250185311273828,0.0,3624.765680432158
37.437849,63.02924524759441,0.0,-18.250185311273825,0.0,3635.5332897658095
37.8057574,64.82018844435028,0.0,-18.250185311273825,0.0,3646.300899099461
34.8553126,64.91628994733506,0.0,-18.250185311273825,0.0,3657.068508433112
37.2302871,64.32506292913257,0.0,-18.250185311273828,0.0,3667.836117766764
35.8343112,63.6340642468304,0.0,-18.250185311273828,0.0,3678.603727100415
34.4668191,62.23004394998883,0.0,-18.250185311273828,0.0,3689.371336434067
35.8635379,62.20247253495739,0.0,-18.250185311273825,0.0,3700.1389457677187
46.7166048,69.32522381924701,0.0,-18.250185311273825,0.0,3710.90655510137
54.9474661,85.94120712053058,0.0,-18.250185311273825,0.0,3721.6741644350213
51.4600699,106.94298873117201,0.0,-18.250185311273825,0.0,3732.441773768673
52.2213757,122.7177437550918,0.0,-18.250185311273828,0.0,3743.209383102324
54.193545,131.66781756154495,0.0,-18.250185311273828,0.0,3753.976992435976
56.3760952,133.26213054271383,0.0,-18.250185311273828,0.0,3764.744601769628
52.8462953,126.00299740021865,-19.538771936478515,-18.250185311273828,0.0,3775.5122111032797
47.8263324,107.1116545562746,0.0,-18.250185311273828,17.584894742830663,3786.2798204369305
39.8976184,84.3367110337193,0.0,-18.250185311273825,17.584894742830663,3797.0474297705828
39.2294444,67.12051684563437,0.0,-18.250185311273825,17.584894742830667,3807.815039104233
37.8024184,54.850210399269166,1.2023933120046553,-18.250185311273828,17.584894742830663,3818.582648437885
37.4703916,53.726633557958664,1.9939433533151552,-18.250185311273828,16.31921757229945,3829.3502577715367
39.8100476,54.8722896602149,3.1879432510589147,-18.250185311273828,14.220329831967701,3840.117867105188
45.1796742,56.38250726039959,7.0473522508742255,-18.250185311273828,10.864600094010951,3850.88547643884
44.2811836,59.257351072837636,3.274017838436181,-18.250185311273828,3.446334566774927,3861.6530857724915
40.3873559,62.359171532912285,0.0,-18.250185311273828,0.0,3872.420695106143
34.2489248,63.890866829619725,0.0,-18.250185311273828,0.0,3883.1883044397946
34.9624932,66.09490157315683,0.0,-18.250185311273825,0.0,3893.955913773447
36.1573039,68.61562276866881,0.0,-18.250185311273828,0.0,3904.7235231070986
33.2156284,68.45632350333518,0.0,-18.250185311273825,0.0,3915.49113244075
35.9397473,65.02890850468783,0.0,-18.250185311273828,0.0,3926.2587417744007
34.3940212,62.677419938150415,0.0,-18.250185311273828,0.0,3937.026351108052
34.7405396,61.70957560947767,0.0,-18.250185311273828,0.0,3947.7939604417033
37.6458593,65.6307410184481,0.0,-18.250185311273825,0.0,3958.5615697753556
38.8059062,79.08196171807293,0.0,-18.250185311273828,0.0,3969.329179109007
43.5970253,103.59650931952658,0.0,-18.250185311273825,0.0,3980.096788442659
48.8062152,128.80227562622272,0.0,-18.250185311273828,0.0,3990.8643977763095
48.883441,144.3054849429171,0.0,-18.250185311273828,0.0,4001.6320071099613
51.0353099,154.22125100271103,0.0,-18.250185311273825,0.0,4012.3996164436135
55.1707103,158.40292412375032,0.0,-18.250185311273825,0.0,4023.1672257772652
55.261379,152.1361415016344,0.0,-18.250185311273828,0.0,4033.934835110917
51.0143785,135.70087448170673,0.0,-18.250185311273828,0.0,4044.702444444568
45.0136629,114.12983250546992,0.0,-18.250185311273825,0.0,4055.470053778219
43.986413,91.57083021232123,0.0,-18.250185311273828,0.0,4066.2376631118705
41.2649931,72.86106761293158,0.0,-18.250185311273828,0.0,4077.0052724455218
37.8096334,70.03143870357081,0.0,-18.250185311273825,0.0,4087.772881779174
38.9106075,71.83251478641833,0.0,-18.250185311273828,0.0,4098.540491112826
44.6097041,73.57469727523744,0.0,-18.250185311273828,0.0,4109.3081004464775
42.4529275,75.35946829568412,0.0,-18.250185311273825,0.0,4120.075709780129
41.2578648,77.38552395420157,0.0,-18.250185311273828,0.0,4130.843319113781
37.9741369,78.90827925884378,0.0,-18.250185311273828,0.0,4141.610928447432
36.7472227,79.20664198960084,0.0,-18.250185311273828,0.0,4152.378537781085
48.1415387,78.59049638845426,0.0,-18.25018531127383,0.0,4163.146147114736
44.9792048,76.85546024862721,0.0,-18.250185311273825,0.0,4173.913756448388
45.4164428,73.8163795511598,0.0,-18.250185311273828,0.0,4184.681365782039
45.012782,71.21537838786533,0.0,-18.250185311273825,0.0,4195.44897511569
46.6829772,68.72473255403686,0.0,-18.250185311273828,0.0,4206.216584449342
47.0938302,75.51298508184703,0.0,-18.250185311273825,0.0,4216.984193782994
48.3092725,94.34334800582408,0.0,-18.250185311273828,0.0,4227.7518031166455
52.9474279,118.71599737736933,0.0,-18.250185311273828,0.0,4238.519412450298
56.741144,138.88687493796056,0.0,-18.250185311273825,0.0,4249.287021783949
57.7345273,152.45691470717844,0.0,-18.250185311273828,0.0,4260.0546311176
60.390294,163.10640750871875,0.0,-18.250185311273828,0.0,4270.822240451252
65.3458282,160.83024756465835,0.0,-18.250185311273828,0.0,4281.589849784903
67.3274509,143.65079502266127,-27.120012297761225,-18.250185311273828,0.0,4292.357459118554
66.1622483,116.50004238207119,0.0,-18.250185311273828,24.408011067985107,4303.1250684522065
60.9261975,88.54646342784608,0.0,-18.250185311273828,24.40801106798511,4313.892677785857
53.3861055,71.560944833658,0.07534597761583148,-18.250185311273825,24.408011067985107,4324.660287119508
53.2416404,60.32320617479736,11.16861953647646,-18.250185311273828,24.32869951260002,4335.42789645316
50.6130334,61.96222786119871,6.900990850075107,-18.250185311273828,12.572257895256378,4346.195505786812
50.4750229,65.82308432104047,2.902123890233351,-18.250185311273825,5.308057000440476,4356.963115120464
52.4892226,68.59887765108871,2.140530260185101,-18.250185311273828,2.253189747563264,4367.730724454115
50.3283968,70.70246316969525,0.0,-18.250185311273825,0.0,4378.498333787766
46.7720201,70.82102143844186,0.0,-18.250185311273828,0.0,4389.265943121418
47.1914195,68.84677876062784,0.0,-18.250185311273828,0.0,4400.033552455069
47.0775859,66.65290161611041,0.0,-18.250185311273828,0.0,4410.80116178872
45.7677046,65.35773519525249,0.0,-18.250185311273825,0.0,4421.568771122371
43.7316457,64.98660723017497,0.0,-18.250185311273825,0.0,4432.336380456023
36.9129267,68.38928161320418,0.0,-18.250185311273828,0.0,4443.103989789674
44.559278,71.92901095246981,0.0,-18.250185311273828,0.0,4453.871599123326
43.5183178,73.48399197252512,0.0,-18.250185311273825,0.0,4464.639208456978
43.9689033,80.17363297063044,0.0,-18.250185311273828,0.0,4475.406817790629
44.6457867,98.7509071420602,0.0,-18.250185311273825,0.0,4486.174427124281
46.0352569,133.58558240485505,0.0,-18.250185311273825,0.0,4496.942036457931
50.7928793,162.47041613929045,0.0,-18.250185311273828,0.0,4507.709645791584
51.2748981,171.91603340245973,0.0,-18.250185311273828,0.0,4518.4772551252345
54.9176881,176.64474653357547,0.0,-18.250185311273825,0.0,4529.244864458887
60.426815,170.04487953621864,0.0,-18.250185311273828,0.0,4540.012473792539
62.5236228,160.2520006455049,0.0,-18.250185311273828,0.0,4550.780083126189
61.8026935,143.4465124760581,0.0,-18.250185311273825,0.0,4561.547692459841
56.7786108,123.76934043675342,0.0,-18.250185311273825,0.0,4572.315301793493
46.2798137,102.92788917271304,0.0,-18.250185311273828,0.0,4583.082911127144
48.130043,84.83631088671115,0.0,-18.250185311273828,0.0,4593.850520460795
45.5060526,77.79626434888692,0.0,-18.250185311273828,0.0,4604.618129794448
45.6668638,73.66490149141987,0.0,-18.250185311273828,0.0,4615.385739128099
48.4665938,69.07968723585603,0.0,-18.250185311273828,0.0,4626.15334846175
47.8468011,67.0188265864419,0.0,-18.250185311273828,0.0,4636.9209577954025
46.1232996,66.82726148709433,0.0,-18.250185311273828,0.0,4647.688567129055
43.9616401,65.83332947797692,0.0,-18.250185311273825,0.0,4658.456176462707
44.0209066,63.46480233597761,0.0,-18.250185311273828,0.0,4669.223785796357
40.1987257,63.126871283905686,0.0,-18.250185311273828,0.0,4679.99139513001
38.5819291,64.52432118586033,0.0,-18.250185311273825,0.0,4690.759004463662
37.6822087,64.42439152074016,0.0,-18.250185311273825,0.0,4701.526613797313
36.0893582,61.80680503242729,0.0,-18.250185311273828,0.0,4712.294223130966
35.3636482,60.51288775652788,0.0,-18.250185311273828,0.0,4723.0618324646175
39.0508094,65.88325512853267,0.0,-18.250185311273825,0.0,4733.829441798269
41.2321061,83.05327827558737,0.0,-18.250185311273825,0.0,4744.597051131921
47.0753985,107.4693926127614,0.0,-18.250185311273828,0.0,4755.364660465571
53.4675286,129.64665076420664,0.0,-18.250185311273828,0.0,4766.132269799224
54.1834645,152.49587623619317,0.0,-18.250185311273828,0.0,4776.899879132874
56.9888623,164.60332479596562,0.0,-18.250185311273825,0.0,4787.667488466527
60.3997738,170.83263842338084,0.0,-18.250185311273828,0.0,4798.435097800179
60.688731,166.7852260610424,0.0,-18.250185311273828,0.0,4809.20270713383
59.5135824,153.7518145709721,0.0,-18.250185311273825,0.0,4819.970316467482
56.6522155,133.0212539776548,-18.113597407335014,-18.250185311273825,0.0,4830.737925801135
47.1114142,102.36388125964496,0.0,-18.250185311273828,16.302237666601513,4841.505535134786
45.4309445,75.36340739075598,0.0,-18.250185311273828,16.302237666601513,4852.273144468438
44.684467,68.27593909716659,0.0,-18.250185311273828,16.302237666601513,4863.040753802091
45.2632666,64.64866409057758,0.0,-18.250185311273825,16.30223766660151,4873.808363135741
47.7480933,62.742163064799385,3.256115546474427,-18.250185311273825,16.30223766660151,4884.575972469394
44.003867,61.98586280900422,0.26818950226960403,-18.250185311273828,12.87474761768106,4895.343581803046
40.855734,60.57493922588163,0.0,-18.250185311273825,12.592442878449898,4906.111191136697
35.2312999,59.326091815294205,0.0,-18.250185311273828,12.592442878449898,4916.878800470347
36.3999503,58.67987950134021,0.0,-18.25018531127383,12.5924428784499,4927.646409804
35.7943179,56.25906855428834,-2.2145653430145145,-18.250185311273825,12.5924428784499,4938.414019137652
34.8437643,55.20728733010838,-2.1133377188345466,-18.250185311273828,14.585551687162964,4949.181628471303
34.9745161,52.88218788706589,0.34251352420791853,-18.250185311273828,16.487555634114052,4959.949237804954
35.0997858,49.40591030979788,3.9440608014759437,-18.250185311273825,16.127015082316245,4970.716847138604
35.5354861,46.60239706548954,7.1832743457842865,-18.250185311273828,11.975372133394197,4981.484456472255
37.1420127,51.19886883033362,4.193329180940201,-18.250185311273825,4.414030716779158,4992.252065805907
42.926179,70.64500928689385,0.0,-18.250185311273825,0.0,5003.019675139559
47.9057956,97.7877190974454,0.0,-18.250185311273825,0.0,5013.78728447321
54.2586935,124.94528583234657,0.0,-18.250185311273825,0.0,5024.554893806862
52.8272796,146.2819976731566,0.0,-18.250185311273825,0.0,5035.322503140514
55.0121738,156.66140513443426,0.0,-18.250185311273828,0.0,5046.090112474166
55.7522275,157.78611652456166,0.0,-18.250185311273825,0.0,5056.857721807817
57.9823255,150.62439004037677,0.0,-18.250185311273828,0.0,5067.62533114147
60.9216547,132.1262783248975,-20.071599832622272,-18.250185311273825,0.0,5078.3929404751225
59.0618309,104.35975710292607,0.0,-18.250185311273828,18.06443984936005,5089.160549808774
51.6205468,72.98344376629986,0.0,-18.250185311273828,18.06443984936005,5099.928159142424
48.2738208,53.32046655490326,13.203539556370577,-18.25018531127383,18.06443984936005,5110.695768476076
43.532403,57.824910010752355,3.9576783005214713,-18.250185311273828,4.165977158443654,5121.463377809728
45.5162733,64.75776603642743,0.0,-18.250185311273828,0.0,5132.23098714338
48.1445398,68.78542817622439,0.0,-18.250185311273828,0.0,5142.998596477031
45.3124888,71.83958257470178,0.0,-18.250185311273825,0.0,5153.7662058106835
42.5872384,73.20771364423229,0.0,-18.250185311273825,0.0,5164.533815144335
37.0385916,76.93244341476029,0.0,-18.250185311273825,0.0,5175.301424477985
36.7045792,81.36055423900007,0.0,-18.250185311273825,0.0,5186.069033811637
37.8494,84.5460795933254,0.0,-18.250185311273828,0.0,5196.83664314529
34.8942731,86.14988528936733,0.0,-18.250185311273825,0.0,5207.60425247894
38.5810636,86.61728262207168,0.0,-18.250185311273825,0.0,5218.371861812591
36.7883309,84.81288626378324,0.0,-18.250185311273828,0.0,5229.139471146243
36.7243727,82.32893707073255,0.0,-18.250185311273828,0.0,5239.907080479894
38.5537635,84.60996788632663,0.0,-18.250185311273825,0.0,5250.674689813544
42.9373642,95.94357505187725,0.0,-18.250185311273828,0.0,5261.442299147197
50.5254176,113.79026086334606,0.0,-18.250185311273828,0.0,5272.20990848085
54.0975587,129.37735977237935,0.0,-18.250185311273828,0.0,5282.977517814501
55.0557187,140.21969960674875,0.0,-18.250185311273825,0.0,5293.745127148153
55.6994149,150.3455068561605,0.0,-18.250185311273828,0.0,5304.512736481804
58.6729438,157.12367436563147,0.0,-18.250185311273828,0.0,5315.280345815456
60.5714583,149.87899254769403,0.0,-18.250185311273825,0.0,5326.047955149107
59.2396108,132.5327713266428,0.0,-18.250185311273828,0.0,5336.815564482758
57.2047165,115.67139300823119,0.0,-18.250185311273825,0.0,5347.58317381641
51.6120053,98.67879322334291,0.0,-18.250185311273828,0.0,5358.350783150062
45.3536088,84.20916591607842,0.0,-18.250185311273825,0.0,5369.118392483712
43.7006045,81.20960490531817,0.0,-18.250185311273828,0.0,5379.886001817363
46.0434417,80.43045036531663,0.0,-18.250185311273828,0.0,5390.653611151014
48.5613007,79.37561150252304,0.0,-18.250185311273828,0.0,5401.421220484667
45.6852577,79.13812100194646,0.0,-18.250185311273828,0.0,5412.1888298183185
41.7151647,80.40331713982533,0.0,-18.250185311273828,0.0,5422.956439151971
36.5081449,80.22591448087206,0.0,-18.250185311273828,0.0,5433.724048485623
37.479803,78.90816028261469,0.0,-18.250185311273828,0.0,5444.491657819273
38.2918655,78.00071740975126,0.0,-18.25018531127383,0.0,5455.259267152925
34.6311328,77.6131624088635,0.0,-18.250185311273825,0.0,5466.026876486576
35.0573692,77.06260128231601,0.0,-18.250185311273825,0.0,5476.794485820228
35.6846202,75.69365606446287,0.0,-18.250185311273828,0.0,5487.56209515388
35.5623517,73.80448184250734,0.0,-18.250185311273825,0.0,5498.329704487533
36.3238458,80.32796801326883,0.0,-18.250185311273828,0.0,5509.097313821185
41.0562576,101.29649393902216,0.0,-18.250185311273825,0.0,5519.864923154836
46.7851288,130.28623168928766,0.0,-18.250185311273825,0.0,5530.6325324884865
50.9263395,155.0715164905148,0.0,-18.250185311273825,0.0,5541.400141822138
51.0663266,170.35558671351808,0.0,-18.250185311273828,0.0,5552.167751155789
51.2037449,177.36479457718013,0.0,-18.250185311273828,0.0,5562.935360489441
52.0416545,177.11641238296366,0.0,-18.25018531127383,0.0,5573.702969823092
50.021457,166.38820008490902,0.0,-18.250185311273825,0.0,5584.470579156744
51.8559824,147.46617132750063,-23.861176035041794,-18.250185311273828,0.0,5595.238188490394
52.2903771,119.51504299974943,0.0,-18.250185311273828,21.475058431537615,5606.005797824046
51.4008198,86.06297019239724,0.0,-18.250185311273828,21.475058431537615,5616.773407157697
43.8998044,61.302206924084395,0.8477827871894247,-18.250185311273828,21.47505843153761,5627.541016491348
40.5874123,56.40837819491304,2.4292194163607883,-18.250185311273825,20.582655497654013,5638.308625825
